time_s,P_conv_W,P_xy10_W,P_cr5_W,P_total_W,i_conv_A,v_belt_m_s,x_belt_m,T_motor_K,x_xy10_m,y_xy10_m,z_xy10_m,vacuum_p_Pa,q2_cr5_rad,q2_dot_rad_s,xy10_active,cr5_active
25.870000,107.965930,0.154192,0.000000,108.120122,1.628594,0.196263,5.075157,298.698190,0.239289,0.194444,0.049999,30000.000001,1.493080,0.273153,1,0
25.880000,107.965884,0.151205,0.000000,108.117089,1.628594,0.196263,5.077120,298.700162,0.239434,0.194519,0.049999,30000.000001,1.495858,0.282417,1,0
25.890000,107.965838,0.148262,0.000000,108.114099,1.628594,0.196263,5.079082,298.702135,0.239578,0.194594,0.049999,30000.000001,1.498727,0.291320,1,0
25.900000,107.965791,0.145362,0.000000,108.111152,1.628594,0.196263,5.081045,298.704107,0.239719,0.194667,0.049999,30000.000001,1.501684,0.299852,1,0
25.910000,107.965744,0.142504,0.000000,108.108248,1.628594,0.196263,5.083008,298.706080,0.239859,0.194739,0.049999,30000.000001,1.504723,0.308002,1,0
25.920000,107.965697,0.139688,0.000000,108.105386,1.628594,0.196263,5.084970,298.708052,0.239996,0.194810,0.049999,30000.000001,1.507842,0.315759,1,0
25.930000,107.965650,0.136914,0.000000,108.102565,1.628594,0.196263,5.086933,298.710024,0.240132,0.194881,0.049999,30000.000001,1.511037,0.323114,1,0
25.940000,107.965604,0.134181,0.000000,108.099785,1.628593,0.196263,5.088896,298.711996,0.240266,0.194950,0.049999,30000.000000,1.514303,0.330058,1,0
25.950000,107.965557,0.131488,0.000000,108.097045,1.628593,0.196263,5.090858,298.713968,0.240398,0.195019,0.049999,30000.000000,1.517637,0.336582,1,0
25.960000,107.965511,0.128834,0.000000,108.094346,1.628593,0.196263,5.092821,298.715940,0.240529,0.195086,0.049999,30000.000000,1.521034,0.342678,1,0
25.970000,107.965466,0.126220,0.000000,108.091686,1.628592,0.196263,5.094783,298.717912,0.240657,0.195153,0.049999,30000.000000,1.524489,0.348339,1,0
25.980000,107.965421,0.123644,0.000000,108.089065,1.628592,0.196263,5.096746,298.719884,0.240784,0.195219,0.049999,30000.000000,1.527999,0.353556,1,0
25.990000,107.965377,0.121106,0.000000,108.086483,1.628591,0.196263,5.098709,298.721856,0.240910,0.195284,0.049999,30000.000000,1.531559,0.358324,1,0
26.000000,107.965334,0.118606,0.000000,108.083940,1.628591,0.196263,5.100671,298.723828,0.241034,0.195348,0.049999,30000.000000,1.535165,0.362635,1,0
26.010000,107.965292,0.116142,0.000000,108.081434,1.628590,0.196263,5.102634,298.725799,0.241156,0.195411,0.049999,30000.000000,1.538811,0.366486,1,0
26.020000,107.965252,0.888343,0.000000,108.853594,1.628590,0.196263,5.104597,298.727771,0.241209,0.195420,0.049420,30000.000000,1.542493,0.369870,1,0
26.030000,107.965212,0.634135,0.000000,108.599348,1.628589,0.196263,5.106559,298.729742,0.241192,0.195373,0.048600,30000.000000,1.546207,0.372783,1,0
26.040000,107.965175,1.565133,0.000000,109.530308,1.628588,0.196263,5.108522,298.731714,0.241108,0.195272,0.047680,30000.000000,1.549948,0.375221,1,0
26.050000,107.965139,0.931947,0.000000,108.897086,1.628588,0.196263,5.110484,298.733685,0.240955,0.195118,0.046717,30000.000000,1.553710,0.377181,1,0
26.060000,107.965105,0.760515,0.000000,108.725620,1.628587,0.196263,5.112447,298.735657,0.240737,0.194910,0.045735,30000.000000,1.557490,0.378661,1,0
26.070000,107.965073,1.379854,0.000000,109.344927,1.628586,0.196263,5.114410,298.737628,0.240452,0.194651,0.044744,30000.000000,1.561282,0.379659,1,0
26.080000,107.965043,1.785459,0.000000,109.750502,1.628585,0.196263,5.116372,298.739599,0.240103,0.194340,0.043748,30000.000000,1.565082,0.380173,1,0
26.090000,107.965015,2.012459,0.000000,109.977475,1.628584,0.196263,5.118335,298.741571,0.239690,0.193979,0.042750,30000.000000,1.568884,0.380202,1,0
26.100000,107.964990,2.182079,0.000000,110.147070,1.628583,0.196263,5.120298,298.743542,0.239213,0.193567,0.041751,30000.000000,1.572685,0.379747,1,0
26.110000,107.964968,2.311274,0.000000,110.276242,1.628582,0.196263,5.122260,298.745513,0.238675,0.193106,0.040751,30000.000000,1.576478,0.378808,1,0
26.120000,107.964949,2.568922,0.000000,110.533871,1.628581,0.196263,5.124223,298.747484,0.238075,0.192597,0.039751,30000.000000,1.580259,0.377388,1,0
26.130000,107.964933,2.725906,0.000000,110.690839,1.628579,0.196263,5.126185,298.749455,0.237415,0.192039,0.038751,30000.000000,1.584024,0.375486,1,0
26.140000,107.964920,2.862280,0.000000,110.827201,1.628578,0.196263,5.128148,298.751426,0.236694,0.191434,0.037751,30000.000000,1.587768,0.373107,1,0
26.150000,107.964911,2.986782,0.000000,110.951693,1.628577,0.196263,5.130111,298.753397,0.235916,0.190782,0.036751,30000.000000,1.591485,0.370253,1,0
26.160000,107.964905,3.196156,0.000000,111.161062,1.628575,0.196263,5.132073,298.755367,0.235079,0.190085,0.035751,30000.000000,1.595172,0.366929,1,0
26.170000,107.964904,3.365092,0.000000,111.329996,1.628574,0.196263,5.134036,298.757338,0.234185,0.189342,0.034752,30000.000000,1.598823,0.363140,1,0
26.180000,107.964906,2.978360,0.000000,110.943266,1.628572,0.196263,5.135999,298.759309,0.233276,0.188554,0.033752,30000.000000,1.602433,0.358891,1,0
26.190000,107.964913,3.090792,0.000000,111.055706,1.628571,0.196263,5.137961,298.761279,0.232367,0.187722,0.032752,30000.000000,1.605999,0.354187,1,0
26.200000,107.964925,3.208557,0.000000,111.173482,1.628569,0.196263,5.139924,298.763250,0.231458,0.186847,0.031752,30000.000000,1.609515,0.349035,1,0
26.210000,107.964941,2.701449,0.000000,110.666390,1.628568,0.196263,5.141886,298.765220,0.230550,0.185938,0.030752,30000.000000,1.612978,0.343443,1,0
26.220000,107.964952,2.939963,0.000000,110.904915,1.628567,0.196263,5.143849,298.767191,0.229641,0.185029,0.029752,30000.000000,1.616383,0.337419,1,0
26.230000,107.964962,2.903119,0.000000,110.868081,1.628567,0.196263,5.145812,298.769161,0.228732,0.184120,0.028752,30000.000000,1.619725,0.330971,1,0
26.240000,107.964974,2.919921,0.000000,110.884895,1.628567,0.196263,5.147774,298.771132,0.227823,0.183212,0.027752,30000.000000,1.623001,0.324108,1,0
26.250000,107.964987,2.898210,0.000000,110.863197,1.628567,0.196263,5.149737,298.773102,0.226915,0.182303,0.026752,30000.000000,1.626206,0.316840,1,0
26.260000,107.965000,2.936915,0.000000,110.901915,1.628568,0.196263,5.151700,298.775072,0.226006,0.181394,0.025752,30000.000000,1.629337,0.309177,1,0
26.270000,107.965014,2.965584,0.000000,110.930598,1.628568,0.196263,5.153662,298.777042,0.225097,0.180486,0.024752,30000.000000,1.632388,0.301130,1,0
26.280000,107.965029,2.941159,0.000000,110.906188,1.628568,0.196263,5.155625,298.779012,0.224189,0.179577,0.023752,30000.000000,1.635358,0.292711,1,0
26.290000,107.965045,2.905887,0.000000,110.870932,1.628568,0.196263,5.157587,298.780982,0.223280,0.178668,0.022752,30000.000000,1.638241,0.283932,1,0
26.300000,107.965061,2.938080,0.000000,110.903141,1.628568,0.196263,5.159550,298.782952,0.222371,0.177759,0.021752,30000.000000,1.641035,0.274803,1,0
26.310000,107.965078,2.912786,0.000000,110.877865,1.628568,0.196263,5.161513,298.784922,0.221462,0.176851,0.020752,30000.000000,1.643736,0.265338,1,0
26.320000,107.965096,2.946893,0.000000,110.911989,1.628568,0.196263,5.163475,298.786892,0.220554,0.175942,0.019752,30000.000000,1.646341,0.255550,1,0
26.330000,107.965114,2.974300,0.000000,110.939414,1.628568,0.196263,5.165438,298.788862,0.219645,0.175033,0.018752,30000.000000,1.648846,0.245454,1,0
26.340000,107.965133,2.969849,0.000000,110.934982,1.628569,0.196263,5.167401,298.790832,0.218736,0.174125,0.017752,30000.000000,1.651248,0.235062,1,0
26.350000,107.965152,2.970092,0.000000,110.935244,1.628569,0.196263,5.169363,298.792801,0.217828,0.173216,0.016752,30000.000000,1.653546,0.224390,1,0
26.360000,107.965171,2.964600,0.000000,110.929771,1.628569,0.196263,5.171326,298.794771,0.216919,0.172307,0.015752,30000.000000,1.655735,0.213451,1,0
26.370000,107.965191,2.916014,0.000000,110.881206,1.628569,0.196263,5.173288,298.796741,0.216010,0.171398,0.014752,30000.000000,1.657814,0.202260,1,0
26.380000,107.965212,2.958385,0.000000,110.923597,1.628570,0.196263,5.175251,298.798710,0.215101,0.170490,0.013752,30000.000000,1.659779,0.190832,1,0
26.390000,107.965232,2.921829,0.000000,110.887062,1.628570,0.196263,5.177214,298.800680,0.214193,0.169581,0.012752,30000.000000,1.661629,0.179183,1,0
26.400000,107.965253,2.905343,0.000000,110.870596,1.628570,0.196263,5.179176,298.802649,0.213284,0.168672,0.011752,30000.000000,1.663362,0.167329,1,0
26.410000,107.965274,2.954463,0.000000,110.919737,1.628571,0.196263,5.181139,298.804618,0.212375,0.167764,0.010752,30000.000000,1.664975,0.155285,1,0
26.420000,107.965295,2.962878,0.000000,110.928173,1.628571,0.196263,5.183102,298.806588,0.211467,0.166855,0.009752,30000.000000,1.666466,0.143067,1,0
26.430000,107.965317,2.910879,0.000000,110.876196,1.628571,0.196263,5.185064,298.808557,0.210558,0.165946,0.008752,30000.000000,1.667835,0.130690,1,0
26.440000,107.965338,2.912429,0.000000,110.877767,1.628572,0.196263,5.187027,298.810526,0.209649,0.165037,0.007752,30000.000000,1.669079,0.118172,1,0
26.450000,107.965359,2.898107,0.000000,110.863466,1.628572,0.196263,5.188990,298.812495,0.208740,0.164129,0.006752,30000.000000,1.670197,0.105527,1,0
26.460000,107.965381,2.906364,0.000000,110.871745,1.628572,0.196263,5.190952,298.814464,0.207832,0.163220,0.005752,30000.000000,1.671189,0.092773,1,0
26.470000,107.965402,2.929443,0.000000,110.894844,1.628573,0.196263,5.192915,298.816433,0.206923,0.162311,0.004752,30000.000000,1.672052,0.079926,1,0
26.480000,107.965423,2.911188,0.000000,110.876611,1.628573,0.196263,5.194877,298.818402,0.206014,0.161402,0.003752,30000.000000,1.672786,0.067002,1,0
26.490000,107.965443,2.952668,0.000000,110.918111,1.628574,0.196263,5.196840,298.820371,0.205106,0.160494,0.002752,30000.000000,1.673391,0.054018,1,0
26.500000,107.965464,2.931091,0.000000,110.896555,1.628574,0.196263,5.198803,298.822340,0.204197,0.159585,0.001752,30000.000000,1.673866,0.040989,1,0
26.510000,107.965484,2.937400,0.000000,110.902883,1.628575,0.196263,5.200765,298.824308,0.203288,0.158676,0.000752,34599.964293,1.674210,0.027932,1,0
26.520000,107.965504,1.874363,0.000000,109.839866,1.628575,0.196263,5.202728,298.826277,0.202379,0.157768,0.000316,38903.263019,1.674424,0.014863,1,0
26.530000,107.965523,1.873728,0.000000,109.839250,1.628576,0.196263,5.204691,298.828246,0.201471,0.156859,0.000133,42929.029037,1.674507,0.001799,1,0
26.540000,107.965542,1.878529,0.000000,109.844071,1.628576,0.196263,5.206653,298.830214,0.200562,0.155950,0.000057,46686.798337,1.674460,-0.011245,1,0
26.550000,107.965560,1.876278,0.000000,109.841838,1.628577,0.196263,5.208616,298.832183,0.199653,0.155041,0.000024,50208.717431,1.674282,-0.024253,1,0
26.560000,107.965577,1.873165,0.000000,109.838742,1.628577,0.196263,5.210578,298.834151,0.198744,0.154133,0.000009,53506.446917,1.673974,-0.037208,1,0
26.570000,107.965594,1.871489,0.000000,109.837084,1.628578,0.196263,5.212541,298.836120,0.197836,0.153224,0.000003,56591.956654,1.673538,-0.050096,1,0
26.580000,107.965610,1.870863,0.000000,109.836473,1.628578,0.196263,5.214504,298.838088,0.196927,0.152315,0.000001,59477.407370,1.672972,-0.062900,1,0
26.590000,107.965626,1.870660,0.000000,109.836286,1.628579,0.196263,5.216466,298.840056,0.196018,0.151407,0.000000,62176.111263,1.672280,-0.075605,1,0
26.600000,107.965640,1.870605,0.000000,109.836246,1.628580,0.196263,5.218429,298.842024,0.195110,0.150498,0.000000,64700.592878,1.671460,-0.088196,1,0
26.610000,107.965654,1.870508,0.000000,109.836162,1.628580,0.196263,5.220392,298.843993,0.194201,0.149589,-0.000000,67053.568555,1.670516,-0.100658,1,0
26.620000,107.965667,1.870445,0.000000,109.836112,1.628581,0.196263,5.222354,298.845961,0.193292,0.148680,-0.000000,69247.114362,1.669447,-0.112976,1,0
26.630000,107.965678,1.870415,0.000000,109.836093,1.628582,0.196263,5.224317,298.847929,0.192383,0.147772,-0.000000,71315.365566,1.668256,-0.125135,1,0
26.640000,107.965689,1.870401,0.000000,109.836091,1.628582,0.196263,5.226279,298.849897,0.191475,0.146863,-0.000000,73252.403886,1.666945,-0.137122,1,0
26.650000,107.965699,1.870396,0.000000,109.836094,1.628583,0.196263,5.228242,298.851865,0.190566,0.145954,-0.000001,75065.976226,1.665514,-0.148920,1,0
26.660000,107.965707,1.870395,0.000000,109.836102,1.628584,0.196263,5.230205,298.853832,0.189657,0.145046,-0.000001,76764.191179,1.663967,-0.160518,1,0
26.670000,107.965714,1.870395,0.000000,109.836109,1.628585,0.196263,5.232167,298.855800,0.188749,0.144137,-0.000001,78352.329954,1.662304,-0.171900,1,0
26.680000,107.965720,1.870395,0.000000,109.836114,1.628585,0.196263,5.234130,298.857768,0.187840,0.143228,-0.000001,79837.452589,1.660529,-0.183054,1,0
26.690000,107.965724,1.870395,0.000000,109.836118,1.628586,0.196263,5.236093,298.859736,0.186931,0.142319,-0.000001,81226.275365,1.658644,-0.193966,1,0
26.700000,107.965727,1.870394,0.000000,109.836121,1.628587,0.196263,5.238055,298.861703,0.186022,0.141411,-0.000001,82524.812270,1.656650,-0.204624,1,0
26.710000,107.965728,1.870394,0.000000,109.836123,1.628588,0.196263,5.240018,298.863671,0.185114,0.140502,-0.000001,83738.028452,1.654552,-0.215014,1,0
26.720000,107.965728,1.870395,0.000000,109.836123,1.628589,0.196263,5.241980,298.865638,0.184205,0.139593,-0.000001,84871.616230,1.652351,-0.225124,1,0
26.730000,107.965726,1.870395,0.000000,109.836121,1.628589,0.196263,5.243943,298.867606,0.183296,0.138685,-0.000001,85931.540099,1.650050,-0.234943,1,0
26.740000,107.965723,1.870395,0.000000,109.836118,1.628590,0.196263,5.245906,298.869573,0.182388,0.137776,-0.000001,86923.376069,1.647653,-0.244458,1,0
26.750000,107.965718,1.870394,0.000000,109.836112,1.628591,0.196263,5.247868,298.871541,0.181479,0.136867,-0.000001,87850.628647,1.645162,-0.253658,1,0
26.760000,107.965711,1.870394,0.000000,109.836105,1.628592,0.196263,5.249831,298.873508,0.180570,0.135958,-0.000001,88718.066042,1.642580,-0.262532,1,0
26.770000,107.965702,1.870394,0.000000,109.836096,1.628593,0.196263,5.251794,298.875475,0.179661,0.135050,-0.000001,89530.588199,1.639912,-0.271070,1,0
26.780000,107.965692,1.870394,0.000000,109.836086,1.628594,0.196263,5.253756,298.877442,0.178753,0.134141,-0.000001,90289.794090,1.637160,-0.279261,1,0
26.790000,107.965679,1.870394,0.000000,109.836073,1.628595,0.196263,5.255719,298.879409,0.177844,0.133232,-0.000001,91000.686581,1.634328,-0.287094,1,0
26.800000,107.965665,1.870394,0.000000,109.836059,1.628596,0.196263,5.257681,298.881376,0.176935,0.132323,-0.000001,91666.082230,1.631419,-0.294561,1,0
26.810000,107.965648,1.870394,0.000000,109.836042,1.628597,0.196263,5.259644,298.883343,0.176026,0.131415,-0.000001,92288.163078,1.628438,-0.301652,1,0
26.820000,107.965629,1.870394,0.000000,109.836023,1.628598,0.196263,5.261607,298.885310,0.175118,0.130506,-0.000001,92870.766138,1.625387,-0.308359,1,0
26.830000,107.965608,1.870394,0.000000,109.836002,1.628599,0.196263,5.263569,298.887277,0.174209,0.129597,-0.000001,93415.782475,1.622272,-0.314673,1,0
26.840000,107.965585,1.870394,0.000000,109.835979,1.628600,0.196263,5.265532,298.889244,0.173300,0.128689,-0.000001,93925.692438,1.619095,-0.320586,1,0
26.850000,107.965559,1.870394,0.000000,109.835954,1.628601,0.196263,5.267495,298.891211,0.172392,0.127780,-0.000001,94402.817424,1.615861,-0.326091,1,0
26.860000,107.965528,1.870394,0.000000,109.835922,1.628601,0.196263,5.269457,298.893177,0.171483,0.126871,-0.000001,94849.301960,1.612574,-0.331181,1,0
26.870000,107.965495,1.870394,0.000000,109.835889,1.628601,0.196263,5.271420,298.895144,0.170574,0.125962,-0.000001,95267.009285,1.609239,-0.335849,1,0
26.880000,107.965461,1.870394,0.000000,109.835856,1.628602,0.196263,5.273382,298.897111,0.169665,0.125054,-0.000001,95657.875423,1.605858,-0.340091,1,0
26.890000,107.965426,1.870394,0.000000,109.835820,1.628602,0.196263,5.275345,298.899077,0.168757,0.124145,-0.000001,96023.775359,1.602438,-0.343899,1,0
26.900000,107.965390,1.870394,0.000000,109.835784,1.628603,0.196263,5.277308,298.901044,0.167848,0.123236,-0.000001,96366.273903,1.598982,-0.347270,1,0
26.910000,107.965352,1.870394,0.000000,109.835746,1.628603,0.196263,5.279270,298.903010,0.166939,0.122328,-0.000001,96686.883891,1.595494,-0.350200,1,0
26.920000,107.965314,1.870394,0.000000,109.835708,1.628603,0.196263,5.281233,298.904976,0.166031,0.121419,-0.000001,96986.995374,1.591979,-0.352683,1,0
26.930000,107.965274,1.870394,0.000000,109.835668,1.628603,0.196263,5.283196,298.906943,0.165122,0.120510,-0.000001,97267.918321,1.588441,-0.354718,1,0
26.940000,107.965233,1.870394,0.000000,109.835627,1.628604,0.196263,5.285158,298.908909,0.164213,0.119601,-0.000001,97530.914111,1.584886,-0.356301,1,0
26.950000,107.965191,1.870394,0.000000,109.835585,1.628604,0.196263,5.287121,298.910875,0.163304,0.118693,-0.000001,97776.990180,1.581316,-0.357431,1,0
26.960000,107.965149,1.870394,0.000000,109.835543,1.628604,0.196263,5.289083,298.912841,0.162396,0.117784,-0.000001,98007.092583,1.577738,-0.358107,1,0
26.970000,107.965105,1.870394,0.000000,109.835499,1.628604,0.196263,5.291046,298.914807,0.161487,0.116875,-0.000001,98222.050664,1.574156,-0.358327,1,0
26.980000,107.965061,1.870394,0.000000,109.835455,1.628605,0.196263,5.293009,298.916773,0.160578,0.115967,-0.000001,98422.655952,1.570573,-0.358091,1,0
26.990000,107.965015,1.870394,0.000000,109.835410,1.628605,0.196263,5.294971,298.918739,0.159670,0.115058,-0.000001,98611.075621,1.566995,-0.357400,1,0
27.000000,107.964970,1.870394,0.000000,109.835364,1.628605,0.196263,5.296934,298.920705,0.158761,0.114149,-0.000001,98787.319905,1.563426,-0.356255,1,0
27.010000,107.964923,1.870394,0.000000,109.835317,1.628605,0.196263,5.298897,298.922671,0.157852,0.113240,-0.000001,98952.094116,1.559871,-0.354657,0,0
27.020000,107.964876,1.870394,0.000000,109.835270,1.628605,0.196263,5.300859,298.924637,0.156943,0.112332,-0.000001,99106.025756,1.556334,-0.352609,0,0
27.030000,107.964828,1.870394,0.000000,109.835222,1.628605,0.196263,5.302822,298.926602,0.156035,0.111423,-0.000001,99249.664514,1.552820,-0.350114,0,0
27.040000,107.964780,1.870394,0.000000,109.835174,1.628605,0.196263,5.304784,298.928568,0.155126,0.110514,-0.000001,99384.295868,1.549333,-0.347177,0,0
27.050000,107.964732,1.870394,0.000000,109.835126,1.628605,0.196263,5.306747,298.930534,0.154217,0.109605,-0.000001,99510.343757,1.545878,-0.343798,0,0
27.060000,107.964683,1.870394,0.000000,109.835077,1.628605,0.196263,5.308710,298.932499,0.153309,0.108697,-0.000001,99628.171531,1.542459,-0.339985,0,0
27.070000,107.964634,1.870394,0.000000,109.835028,1.628605,0.196263,5.310672,298.934465,0.152400,0.107788,-0.000001,99738.237356,1.539080,-0.335743,0,0
27.080000,107.964585,1.870394,0.000000,109.834979,1.628605,0.196263,5.312635,298.936430,0.151491,0.106879,-0.000001,99840.943125,1.535745,-0.331078,0,0
27.090000,107.964536,1.870394,0.000000,109.834930,1.628605,0.196263,5.314598,298.938395,0.150582,0.105971,-0.000001,99937.008753,1.532459,-0.325996,0,0
27.100000,107.964487,1.870394,0.000000,109.834881,1.628605,0.196263,5.316560,298.940361,0.149674,0.105062,-0.000001,100027.079636,1.529226,-0.320505,0,0
27.110000,107.964438,1.870394,0.000000,109.834832,1.628605,0.196263,5.318523,298.942326,0.148765,0.104153,-0.000001,100111.294093,1.526050,-0.314610,0,0
27.120000,107.964389,1.870394,0.000000,109.834783,1.628604,0.196263,5.320485,298.944291,0.147856,0.103244,-0.000001,100189.991784,1.522935,-0.308323,0,0
27.130000,107.964341,1.870394,0.000000,109.834735,1.628604,0.196263,5.322448,298.946256,0.146947,0.102336,-0.000001,100263.472501,1.519885,-0.301650,0,0
