time_s,power_W,I0_rms_A,I1_rms_A,label
14.340,-17.26,0.008,0.113,idle
14.360,-17.32,0.008,0.097,idle
14.380,-17.31,0.009,0.097,idle
14.400,-17.24,0.008,0.112,idle
14.420,-17.30,0.008,0.099,idle
14.440,-17.32,0.008,0.098,idle
14.460,-17.25,0.008,0.111,idle
14.480,-17.31,0.008,0.091,idle
14.500,-17.24,0.009,0.115,idle
14.520,-17.19,0.008,0.097,idle
14.540,-17.23,0.008,0.097,idle
14.560,-17.21,0.008,0.112,idle
14.580,-17.17,0.008,0.099,idle
14.600,-17.24,0.008,0.096,idle
14.620,-17.20,0.008,0.117,idle
14.640,-17.18,0.008,0.093,idle
14.660,-17.22,0.008,0.098,idle
14.680,-17.18,0.008,0.116,idle
14.700,-17.24,0.008,0.091,idle
14.720,-17.27,0.009,0.099,idle
14.740,-17.15,0.008,0.120,idle
14.760,-17.16,0.008,0.091,idle
14.780,-17.22,0.008,0.108,idle
14.800,-17.16,0.008,0.105,idle
14.820,-17.32,0.008,0.096,idle
14.840,-17.30,0.008,0.114,idle
14.860,-17.26,0.009,0.095,idle
14.880,-17.35,0.008,0.097,idle
14.900,-17.30,0.008,0.112,idle
14.920,-17.25,0.010,0.099,idle
14.940,-17.28,0.008,0.097,idle
14.960,-17.22,0.008,0.114,idle
14.980,-17.19,0.008,0.099,idle
15.000,-17.31,0.008,0.100,idle
15.019,-17.16,0.009,0.113,idle
15.039,-17.27,0.008,0.100,idle
15.059,-17.32,0.008,0.098,idle
15.079,-17.27,0.008,0.115,idle
15.099,-17.28,0.008,0.097,idle
15.119,-17.29,0.008,0.100,idle
15.139,-17.24,0.008,0.114,idle
15.159,-17.31,0.008,0.101,idle
15.179,-17.30,0.008,0.097,idle
15.199,-17.32,0.008,0.118,idle
15.219,-17.33,0.009,0.097,idle
15.239,-17.37,0.007,0.098,idle
15.259,-17.36,0.007,0.114,idle
15.279,-17.42,0.008,0.089,idle
15.299,-17.31,0.008,0.125,idle
15.319,-17.37,0.008,0.094,idle
15.339,-17.38,0.008,0.098,idle
15.359,-17.46,0.007,0.116,idle
15.379,-17.42,0.008,0.091,idle
15.399,-17.42,0.008,0.098,idle
15.419,-17.43,0.008,0.115,idle
15.439,-17.40,0.008,0.090,idle
15.459,-17.39,0.008,0.099,idle
15.479,-17.38,0.009,0.120,idle
15.499,-17.32,0.008,0.091,idle
15.519,-17.32,0.008,0.113,idle
15.539,-17.33,0.008,0.109,idle
15.559,-17.32,0.007,0.099,idle
15.579,-17.31,0.007,0.114,idle
15.599,-17.32,0.007,0.097,idle
15.619,-17.33,0.008,0.100,idle
15.639,-17.35,0.008,0.111,idle
15.659,-17.37,0.008,0.093,idle
15.679,-17.27,0.008,0.119,idle
15.699,-17.26,0.008,0.096,idle
15.719,-17.25,0.008,0.103,idle
15.739,-17.24,0.008,0.113,idle
15.759,-17.24,0.007,0.097,idle
15.779,-17.23,0.008,0.098,idle
15.799,-17.28,0.008,0.114,idle
15.819,-17.16,0.008,0.091,idle
15.839,-17.27,0.008,0.129,idle
15.859,-17.29,0.007,0.095,idle
15.879,-17.20,0.008,0.099,idle
15.899,-17.32,0.008,0.115,idle
15.919,-17.35,0.008,0.096,idle
15.939,-17.28,0.008,0.099,idle
15.959,-17.41,0.008,0.116,idle
15.979,-17.41,0.009,0.094,idle
15.999,-17.41,0.008,0.098,idle
16.019,-17.51,0.008,0.112,idle
16.039,-17.41,0.008,0.097,idle
16.059,-17.42,0.008,0.099,idle
16.079,-17.42,0.008,0.116,idle
16.099,-17.49,0.008,0.101,idle
16.119,-17.46,0.008,0.099,idle
16.139,-17.54,0.009,0.116,idle
16.159,-17.53,0.008,0.093,idle
16.179,-17.52,0.008,0.098,idle
16.199,-17.52,0.009,0.112,idle
16.219,-17.60,0.009,0.094,idle
16.239,-17.54,0.009,0.099,idle
16.259,-17.53,0.009,0.111,idle
16.279,-17.54,0.009,0.100,idle
16.299,-17.65,0.009,0.099,idle
16.319,-17.57,0.009,0.116,idle
16.339,-17.64,0.008,0.100,idle
16.359,-17.52,0.008,0.099,idle
16.379,-17.54,0.008,0.115,idle
16.399,-17.66,0.008,0.103,idle
16.419,-17.62,0.009,0.099,idle
16.439,-17.61,0.008,0.115,idle
16.459,-17.74,0.008,0.097,idle
16.479,-17.75,0.009,0.113,idle
16.499,-17.77,0.008,0.108,idle
16.519,-17.88,0.009,0.101,idle
16.539,-17.84,0.008,0.115,idle
16.559,-17.95,0.008,0.089,idle
16.579,-18.00,0.008,0.127,idle
16.599,-17.91,0.008,0.100,idle
16.619,-17.99,0.008,0.110,idle
16.639,-18.00,0.008,0.108,idle
16.659,-18.05,0.008,0.101,idle
16.679,-18.11,0.008,0.121,idle
16.699,-18.11,0.008,0.107,idle
16.719,-18.20,0.008,0.102,idle
16.739,-18.22,0.008,0.121,idle
16.759,-18.32,0.007,0.096,idle
16.779,-18.29,0.008,0.126,idle
16.799,-18.22,0.008,0.103,idle
16.819,-18.33,0.008,0.112,idle
16.839,-18.32,0.008,0.109,idle
16.859,-18.29,0.008,0.102,idle
16.879,-18.40,0.008,0.125,idle
16.899,-18.32,0.008,0.109,idle
16.919,-18.41,0.007,0.103,idle
16.939,-18.43,0.007,0.124,idle
16.959,-18.47,0.008,0.112,idle
16.979,-18.48,0.008,0.103,idle
16.999,-18.36,0.007,0.124,idle
17.019,-18.46,0.008,0.095,idle
17.039,-18.49,0.008,0.131,idle
17.059,-18.53,0.007,0.112,idle
17.079,-18.59,0.008,0.108,idle
17.099,-18.43,0.008,0.127,idle
17.119,-18.56,0.008,0.098,idle
17.139,-18.47,0.008,0.126,idle
17.159,-18.57,0.008,0.110,idle
17.179,-18.63,0.008,0.105,idle
17.199,-18.50,0.008,0.130,idle
17.219,-18.59,0.007,0.108,idle
17.239,-18.62,0.008,0.116,idle
17.259,-18.65,0.008,0.114,idle
17.279,-18.67,0.008,0.104,idle
17.299,-18.52,0.008,0.127,idle
17.319,-18.65,0.008,0.113,idle
17.339,-18.57,0.008,0.108,idle
17.359,-18.69,0.007,0.125,idle
17.379,-18.74,0.007,0.101,idle
17.399,-18.59,0.007,0.132,idle
17.419,-18.71,0.007,0.100,idle
17.439,-18.75,0.007,0.129,idle
17.459,-18.73,0.007,0.109,idle
17.479,-18.70,0.007,0.106,idle
17.499,-18.79,0.007,0.133,idle
17.519,-18.71,0.007,0.108,idle
17.539,-18.68,0.007,0.120,idle
17.559,-18.70,0.007,0.107,idle
17.579,-18.67,0.007,0.106,idle
17.599,-18.78,0.007,0.125,idle
17.619,-18.72,0.007,0.100,idle
17.639,-18.69,0.007,0.132,idle
17.659,-18.71,0.007,0.112,idle
17.679,-18.74,0.007,0.108,idle
17.699,-18.75,0.008,0.128,idle
17.719,-18.73,0.007,0.101,idle
17.739,-18.72,0.008,0.130,idle
17.759,-18.76,0.008,0.114,idle
17.779,-18.77,0.008,0.108,idle
17.799,-18.77,0.007,0.128,idle
17.819,-18.79,0.008,0.099,idle
17.839,-18.77,0.007,0.133,idle
17.859,-18.75,0.008,0.111,idle
17.879,-18.76,0.008,0.106,idle
17.899,-18.78,0.007,0.131,idle
17.919,-18.77,0.007,0.109,idle
17.939,-18.79,0.008,0.118,idle
17.959,-18.66,0.007,0.109,idle
17.979,-18.77,0.007,0.114,idle
17.999,-18.82,0.008,0.110,idle
18.019,-18.64,0.007,0.105,idle
18.039,-18.74,0.008,0.129,idle
18.059,-18.66,0.008,0.107,idle
18.079,-18.73,0.007,0.121,idle
18.099,-18.83,0.007,0.113,idle
18.119,-18.70,0.008,0.108,idle
18.139,-18.83,0.008,0.128,idle
18.159,-18.77,0.008,0.113,idle
18.179,-18.71,0.008,0.110,idle
18.199,-18.87,0.007,0.128,idle
18.219,-18.74,0.007,0.099,idle
18.239,-18.83,0.008,0.133,idle
18.259,-18.77,0.008,0.111,idle
18.279,-18.71,0.007,0.110,idle
18.299,-18.88,0.008,0.129,idle
18.319,-18.77,0.008,0.112,idle
18.339,-18.88,0.008,0.110,idle
18.359,-18.81,0.007,0.126,idle
18.379,-18.76,0.007,0.100,idle
18.399,-18.91,0.007,0.132,idle
18.419,-18.76,0.007,0.113,idle
18.439,-18.87,0.007,0.111,idle
18.459,-18.79,0.007,0.128,idle
18.479,-18.88,0.007,0.114,idle
18.499,-18.82,0.008,0.111,idle
18.519,-18.88,0.008,0.129,idle
18.539,-18.94,0.008,0.102,idle
18.559,-18.88,0.008,0.133,idle
18.579,-18.91,0.007,0.116,idle
18.599,-18.82,0.007,0.114,idle
18.619,-18.94,0.008,0.131,idle
18.639,-19.00,0.008,0.115,idle
18.659,-18.94,0.008,0.113,idle
18.679,-18.95,0.008,0.128,idle
18.699,-19.04,0.008,0.101,idle
18.719,-18.97,0.008,0.133,idle
18.739,-19.05,0.008,0.114,idle
18.759,-18.97,0.008,0.113,idle
18.779,-19.01,0.008,0.128,idle
18.799,-19.09,0.007,0.104,idle
18.819,-18.95,0.007,0.130,idle
18.839,-19.06,0.008,0.116,idle
18.859,-19.13,0.008,0.114,idle
18.879,-19.10,0.007,0.124,idle
18.899,-19.13,0.007,0.105,idle
18.919,-19.08,0.008,0.129,idle
18.939,-19.09,0.007,0.101,idle
18.959,-19.08,0.007,0.132,idle
18.979,-19.10,0.007,0.110,idle
18.999,-19.10,0.007,0.129,idle
19.019,-19.22,0.007,0.108,idle
19.039,-19.14,0.008,0.126,idle
19.059,-19.20,0.007,0.112,idle
19.079,-19.13,0.007,0.114,idle
19.099,-19.13,0.007,0.134,idle
19.119,-19.20,0.007,0.112,idle
19.139,-19.14,0.008,0.128,idle
19.159,-19.12,0.007,0.111,idle
19.179,-19.11,0.008,0.129,idle
19.199,-19.11,0.008,0.110,idle
19.219,-19.12,0.007,0.129,idle
19.239,-19.12,0.007,0.108,idle
19.259,-19.07,0.007,0.128,idle
19.279,-19.21,0.007,0.112,idle
19.299,-19.07,0.007,0.116,idle
19.319,-19.19,0.007,0.134,idle
19.339,-19.08,0.008,0.111,idle
19.359,-19.14,0.008,0.129,idle
19.379,-19.17,0.008,0.108,idle
19.399,-19.17,0.008,0.130,idle
19.419,-19.18,0.007,0.110,idle
19.439,-19.18,0.007,0.117,idle
19.459,-19.17,0.007,0.133,idle
19.479,-19.18,0.007,0.112,idle
19.499,-19.15,0.007,0.130,idle
19.519,-19.19,0.007,0.108,idle
19.539,-19.14,0.007,0.130,idle
19.559,-19.20,0.008,0.109,idle
19.579,-19.16,0.008,0.130,idle
19.599,-19.30,0.007,0.109,idle
19.619,-19.15,0.008,0.129,idle
19.639,-19.26,0.007,0.107,idle
19.659,-19.16,0.008,0.117,idle
19.679,-19.24,0.007,0.125,idle
19.699,-19.24,0.008,0.103,idle
19.719,-19.17,0.008,0.129,idle
19.739,-19.21,0.008,0.107,idle
19.759,-19.15,0.008,0.132,idle
19.779,-19.21,0.007,0.109,idle
19.799,-19.17,0.008,0.132,idle
19.819,-19.30,0.007,0.109,idle
19.839,-19.16,0.007,0.131,idle
19.859,-19.24,0.008,0.111,idle
19.879,-19.15,0.008,0.131,idle
19.899,-19.26,0.008,0.111,idle
19.919,-19.18,0.007,0.131,idle
19.939,-19.27,0.007,0.112,idle
19.959,-19.29,0.007,0.131,idle
19.979,-19.26,0.008,0.113,idle
19.999,-19.23,0.008,0.129,idle
20.019,-19.27,0.008,0.114,idle
20.039,-19.22,0.007,0.130,idle
20.059,-19.27,0.007,0.112,idle
20.079,-19.21,0.008,0.132,idle
20.099,-19.28,0.007,0.113,idle
20.119,-19.24,0.008,0.132,idle
20.139,-19.31,0.007,0.115,idle
20.159,-19.25,0.007,0.137,idle
20.179,-19.40,0.007,0.120,idle
20.199,-19.29,0.008,0.124,idle
20.219,-19.41,0.008,0.128,idle
20.239,-19.29,0.008,0.115,idle
20.259,-18.23,0.007,0.130,idle
20.279,-18.08,0.008,0.108,idle
20.299,-18.21,0.008,0.135,idle
20.319,-18.07,0.008,0.110,idle
20.339,-18.20,0.008,0.133,idle
20.359,-18.04,0.008,0.114,idle
20.379,-18.15,0.008,0.133,idle
20.399,-18.01,0.008,0.115,idle
20.419,-18.12,0.008,0.130,idle
20.439,-17.96,0.008,0.116,idle
20.459,-18.10,0.008,0.130,idle
20.479,-17.98,0.008,0.115,idle
20.499,-18.05,0.007,0.132,idle
20.519,-17.96,0.007,0.114,idle
20.539,-18.02,0.008,0.129,idle
20.559,-17.93,0.008,0.115,idle
20.579,-17.99,0.008,0.130,idle
20.599,-17.89,0.007,0.114,idle
20.619,-18.50,0.007,0.133,idle
20.639,-18.25,0.009,0.116,idle
20.659,-17.71,0.008,0.129,idle
20.679,-17.60,0.008,0.113,idle
20.699,-17.58,0.008,0.132,idle
20.719,-17.64,0.008,0.115,idle
20.739,-17.58,0.537,0.137,idle
20.759,-17.63,0.053,0.112,idle
20.779,-17.54,0.014,0.130,idle
20.799,-17.59,0.009,0.116,idle
20.819,-17.52,0.007,0.131,idle
20.839,-17.54,0.007,0.116,idle
20.859,-17.47,0.006,0.131,idle
20.879,-17.51,0.006,0.116,idle
20.899,-17.43,0.006,0.133,idle
20.919,-17.46,0.005,0.117,idle
20.939,-17.38,0.006,0.138,idle
20.959,-17.43,0.005,0.111,idle
20.979,-17.38,0.005,0.132,idle
20.999,-17.42,0.005,0.113,idle
21.019,-17.34,0.005,0.134,idle
21.039,-17.41,0.005,0.113,idle
21.059,-17.33,0.005,0.133,idle
21.079,-17.38,0.005,0.113,idle
21.099,-17.30,0.453,0.142,idle
21.119,-17.33,0.480,0.116,idle
21.139,-17.24,0.348,0.136,idle
21.159,-17.30,0.004,0.109,idle
21.179,-17.23,0.004,0.133,idle
21.199,-17.27,0.004,0.112,idle
21.219,-17.20,0.004,0.134,idle
21.239,-17.23,0.004,0.112,idle
21.259,-18.34,0.004,0.134,idle
21.279,-18.43,0.004,0.113,idle
21.299,-18.37,0.005,0.134,idle
21.319,-18.42,0.004,0.113,idle
21.339,-18.35,0.004,0.134,idle
21.359,-18.43,0.004,0.114,idle
21.379,-18.38,0.004,0.135,idle
21.399,-18.43,0.005,0.113,idle
21.419,-18.41,0.005,0.134,idle
21.439,-18.40,0.004,0.114,idle
21.459,-18.27,0.004,0.135,idle
21.479,-18.19,0.004,0.113,idle
21.499,-18.13,0.004,0.134,idle
21.519,-18.10,0.004,0.114,idle
21.539,-18.09,0.004,0.136,idle
21.559,-18.08,0.004,0.113,idle
21.579,-18.08,0.004,0.135,idle
21.599,-18.09,0.004,0.111,idle
21.619,-17.54,0.005,0.134,idle
21.639,-17.68,0.005,0.113,idle
21.659,-18.30,0.004,0.134,idle
21.679,-18.27,0.004,0.113,idle
21.699,-18.23,0.004,0.135,idle
21.719,-18.17,0.004,0.112,idle
21.739,-18.12,0.005,0.135,idle
21.759,-18.07,0.004,0.114,idle
21.779,-18.02,0.004,0.136,idle
21.799,-17.98,0.004,0.112,idle
21.819,-17.95,0.005,0.135,idle
21.839,-17.92,0.004,0.113,idle
21.859,-17.89,0.004,0.135,idle
21.879,-17.85,0.004,0.112,idle
21.899,-17.83,0.055,0.136,idle
21.919,-17.79,0.057,0.113,idle
21.939,-17.76,0.055,0.136,idle
21.959,-17.71,0.047,0.112,idle
21.979,-17.66,0.030,0.136,idle
21.999,-17.61,0.019,0.112,idle
22.019,-17.58,0.011,0.136,idle
22.039,-17.50,0.004,0.113,idle
22.059,-17.45,0.004,0.136,idle
22.079,-17.40,0.004,0.114,idle
22.099,-17.37,0.004,0.137,idle
22.119,-17.30,0.004,0.112,idle
22.139,-17.27,0.009,0.137,idle
22.159,-17.24,0.016,0.114,idle
22.179,-17.20,0.021,0.137,idle
22.199,-17.17,0.024,0.113,idle
22.219,-17.13,0.025,0.136,idle
22.239,-17.09,0.025,0.112,idle
22.259,-17.06,0.022,0.137,idle
22.279,-17.00,0.020,0.114,idle
22.299,-16.97,0.016,0.138,idle
22.319,-16.92,0.014,0.113,idle
22.339,-16.90,0.011,0.138,idle
22.359,-16.82,0.012,0.113,idle
22.379,-16.79,0.013,0.138,idle
22.399,-16.76,0.014,0.113,idle
22.419,-16.70,0.017,0.138,idle
22.439,-16.69,0.018,0.113,idle
22.459,-16.72,0.020,0.138,idle
22.479,-16.77,0.020,0.115,idle
22.499,-16.80,0.020,0.138,idle
22.519,-16.79,0.019,0.110,idle
22.539,-16.78,0.019,0.136,idle
22.559,-16.74,0.018,0.115,idle
22.579,-16.61,0.016,0.141,idle
22.599,-16.65,0.016,0.113,idle
22.619,-16.56,0.015,0.136,idle
22.639,-16.54,0.016,0.114,idle
22.659,-16.45,0.016,0.140,idle
22.679,-16.52,0.017,0.114,idle
22.699,-16.49,0.017,0.139,idle
22.719,-16.52,0.018,0.115,idle
22.739,-16.53,0.018,0.139,idle
22.759,-16.58,0.017,0.111,idle
22.779,-16.57,0.017,0.137,idle
22.799,-16.59,0.017,0.114,idle
22.819,-16.54,0.016,0.141,idle
22.839,-16.50,0.016,0.113,idle
22.859,-16.56,0.016,0.137,idle
22.879,-16.51,0.017,0.115,idle
22.899,-16.57,0.017,0.142,idle
22.919,-16.52,0.017,0.114,idle
22.939,-16.57,0.018,0.137,idle
22.959,-16.57,0.018,0.115,idle
22.979,-16.60,0.018,0.142,idle
22.999,-16.54,0.017,0.114,idle
23.019,-16.59,0.017,0.138,idle
23.039,-16.56,0.017,0.114,idle
23.059,-16.60,0.017,0.134,idle
23.079,-16.65,0.016,0.134,idle
23.099,-16.59,0.016,0.116,idle
23.119,-16.66,0.017,0.135,idle
23.139,-16.60,0.016,0.122,idle
23.159,-16.64,0.017,0.138,idle
23.179,-16.67,0.017,0.115,idle
23.199,-16.62,0.017,0.140,idle
23.219,-16.63,0.017,0.114,idle
23.239,-16.61,0.017,0.143,idle
23.259,-16.65,0.017,0.114,idle
23.279,-16.62,0.017,0.140,idle
23.299,-16.67,0.017,0.114,idle
23.319,-16.64,0.016,0.135,idle
23.339,-16.67,0.016,0.134,idle
23.359,-16.66,0.017,0.123,idle
23.379,-16.70,0.017,0.139,idle
23.399,-16.67,0.018,0.122,idle
23.419,-16.70,0.018,0.134,idle
23.439,-16.70,0.016,0.122,idle
23.459,-16.73,0.017,0.137,idle
23.479,-16.69,0.018,0.121,idle
23.499,-16.73,0.018,0.137,idle
23.519,-16.70,0.017,0.123,idle
23.539,-16.73,0.017,0.134,idle
23.559,-16.69,0.017,0.130,idle
23.579,-16.82,0.017,0.113,idle
23.599,-16.70,0.017,0.139,idle
23.619,-16.79,0.017,0.123,idle
23.639,-16.71,0.017,0.133,idle
23.659,-16.81,0.017,0.127,idle
23.679,-16.70,0.018,0.112,idle
23.699,-16.77,0.017,0.138,idle
23.719,-16.71,0.017,0.122,idle
23.739,-16.76,0.018,0.137,idle
23.759,-16.70,0.017,0.122,idle
23.779,-16.75,0.017,0.136,idle
23.799,-16.71,0.017,0.123,idle
23.819,-16.77,0.017,0.136,idle
23.839,-16.81,0.017,0.123,idle
23.859,-16.76,0.017,0.136,idle
23.879,-16.78,0.017,0.122,idle
23.899,-16.73,0.017,0.138,idle
23.919,-16.77,0.018,0.124,idle
23.939,-16.74,0.018,0.137,idle
23.959,-16.71,0.018,0.123,idle
23.979,-16.69,0.018,0.137,idle
23.999,-16.79,0.018,0.123,idle
24.019,-16.69,0.018,0.137,idle
24.039,-16.78,0.018,0.124,idle
24.059,-16.71,0.018,0.138,idle
24.079,-16.71,0.018,0.124,idle
24.099,-16.75,0.018,0.138,idle
24.119,-16.76,0.018,0.123,idle
24.139,-16.77,0.018,0.138,idle
24.159,-16.77,0.017,0.124,idle
24.179,-16.71,0.018,0.137,idle
24.199,-16.79,0.018,0.126,idle
24.219,-16.73,0.017,0.138,idle
24.239,-16.81,0.017,0.113,idle
24.259,-16.73,0.017,0.146,idle
24.279,-16.82,0.017,0.113,idle
24.299,-16.73,0.017,0.148,idle
24.319,-16.81,0.018,0.113,idle
24.339,-16.72,0.017,0.148,idle
24.359,-16.80,0.018,0.114,idle
24.379,-16.70,0.018,0.148,idle
24.399,-16.77,0.018,0.112,idle
24.419,-16.68,0.018,0.147,idle
24.439,-16.74,0.018,0.126,idle
24.459,-16.72,0.018,0.135,idle
24.479,-16.73,0.018,0.131,idle
24.499,-16.68,0.018,0.114,idle
24.519,-16.75,0.018,0.149,idle
24.539,-16.67,0.018,0.113,idle
24.559,-16.74,0.018,0.149,idle
24.579,-16.74,0.017,0.114,idle
24.599,-16.73,0.018,0.149,idle
24.619,-16.72,0.018,0.113,idle
24.639,-16.76,0.017,0.150,idle
24.659,-16.73,0.017,0.114,idle
24.679,-16.75,0.017,0.149,idle
24.699,-16.75,0.018,0.113,idle
24.719,-16.76,0.017,0.149,idle
24.739,-16.75,0.017,0.113,idle
24.759,-16.75,0.017,0.151,idle
24.779,-16.75,0.017,0.113,idle
24.799,-16.74,0.018,0.149,idle
24.819,-16.74,0.018,0.113,idle
24.839,-16.73,0.018,0.151,idle
24.859,-16.72,0.018,0.112,idle
24.879,-16.72,0.019,0.149,idle
24.899,-16.72,0.018,0.125,idle
24.919,-16.72,0.018,0.135,idle
24.939,-16.72,0.018,0.130,idle
24.959,-16.72,0.018,0.127,idle
24.979,-16.73,0.018,0.135,idle
24.999,-16.70,0.018,0.130,idle
25.019,-16.73,0.018,0.125,idle
25.039,-16.73,0.017,0.137,idle
25.059,-16.72,0.017,0.131,idle
25.079,-16.72,0.017,0.111,idle
25.099,-16.71,0.018,0.147,idle
25.119,-16.70,0.018,0.125,idle
25.139,-16.77,0.017,0.140,idle
25.159,-16.67,0.017,0.127,idle
25.179,-16.75,0.017,0.141,idle
25.199,-16.67,0.017,0.128,idle
25.219,-16.74,0.017,0.138,idle
25.239,-16.68,0.017,0.128,idle
25.259,-16.72,0.018,0.140,idle
25.279,-16.72,0.018,0.128,idle
25.299,-16.70,0.017,0.141,idle
25.319,-16.70,0.018,0.128,idle
25.339,-16.78,0.018,0.139,idle
25.359,-16.69,0.018,0.127,idle
25.379,-16.78,0.018,0.139,idle
25.399,-16.73,0.018,0.128,idle
25.419,-16.78,0.018,0.139,idle
25.439,-16.79,0.018,0.128,idle
25.459,-16.72,0.018,0.140,idle
25.479,-16.78,0.017,0.129,idle
25.499,-16.80,0.018,0.136,idle
25.519,-16.76,0.018,0.131,idle
25.539,-16.80,0.018,0.129,idle
25.559,-16.81,0.018,0.141,idle
25.579,-16.70,0.018,0.129,idle
25.599,-16.81,0.018,0.139,idle
25.619,-16.74,0.018,0.131,idle
25.639,-16.78,0.018,0.110,idle
25.659,-16.79,0.018,0.151,idle
25.679,-16.76,0.017,0.129,idle
25.699,-16.77,0.018,0.140,idle
25.719,-16.83,0.017,0.128,idle
25.739,-16.73,0.017,0.139,idle
25.759,-16.83,0.018,0.132,idle
25.779,-16.83,0.017,0.111,idle
25.799,-16.81,0.017,0.151,idle
25.819,-16.83,0.018,0.132,idle
25.839,-16.92,0.018,0.112,idle
25.859,-16.83,0.018,0.153,idle
25.879,-16.93,0.017,0.128,idle
25.899,-16.93,0.018,0.139,idle
25.919,-16.99,0.018,0.130,idle
25.939,-16.99,0.018,0.112,idle
25.959,-17.07,0.018,0.151,idle
25.979,-17.08,0.018,0.131,idle
25.999,-17.12,0.018,0.129,idle
26.019,-17.17,0.018,0.140,idle
26.039,-17.18,0.018,0.133,idle
26.059,-17.27,0.018,0.111,idle
26.079,-17.28,0.018,0.154,idle
26.099,-17.34,0.017,0.129,idle
26.119,-17.38,0.017,0.141,idle
26.139,-17.41,0.017,0.133,idle
26.159,-17.53,0.017,0.112,idle
26.179,-17.54,0.017,0.156,idle
26.199,-17.63,0.017,0.132,idle
26.219,-17.66,0.018,0.112,idle
26.239,-17.73,0.017,0.157,idle
26.259,-17.75,0.017,0.133,idle
26.279,-17.77,0.018,0.114,idle
26.299,-17.87,0.018,0.157,idle
26.319,-17.87,0.016,0.132,idle
26.339,-17.89,0.017,0.115,idle
26.359,-17.99,0.018,0.161,idle
26.379,-17.98,0.017,0.135,idle
26.399,-18.04,0.018,0.134,idle
26.419,-18.06,0.018,0.133,idle
26.439,-18.08,0.018,0.135,idle
26.459,-18.16,0.018,0.135,idle
26.479,-18.17,0.018,0.139,idle
26.499,-18.18,0.019,0.141,idle
26.519,-18.24,0.017,0.139,idle
26.539,-18.27,0.017,0.141,idle
26.559,-18.18,0.018,0.143,idle
26.579,-18.30,0.018,0.145,idle
26.599,-18.19,0.018,0.157,idle
26.619,-18.28,0.017,0.155,idle
26.639,-18.27,0.018,0.153,idle
26.659,-18.20,0.018,0.151,idle
26.679,-18.29,0.017,0.150,idle
26.699,-18.18,0.018,0.149,idle
26.719,-18.19,0.017,0.148,idle
26.739,-18.20,0.017,0.146,idle
26.759,-18.18,0.018,0.145,idle
26.779,-18.10,0.018,0.143,idle
26.799,-18.20,0.018,0.142,idle
26.819,-18.09,0.018,0.141,idle
26.839,-18.07,0.018,0.139,idle
26.859,-18.08,0.018,0.139,idle
26.879,-18.05,0.018,0.139,idle
26.899,-17.99,0.017,0.135,idle
26.919,-18.01,0.017,0.136,idle
26.939,-17.94,0.017,0.134,idle
26.959,-17.94,0.017,0.135,idle
26.979,-17.89,0.017,0.135,idle
26.999,-17.88,0.018,0.135,idle
27.019,-17.79,0.018,0.135,idle
27.039,-17.75,0.017,0.113,idle
27.059,-17.70,0.018,0.157,idle
27.079,-17.58,0.018,0.112,idle
27.099,-17.54,0.017,0.153,idle
27.119,-17.49,0.018,0.130,idle
27.139,-17.37,0.017,0.132,idle
27.159,-17.33,0.018,0.132,idle
27.179,-17.22,0.018,0.110,idle
27.199,-17.16,0.018,0.150,idle
27.219,-17.05,0.018,0.110,idle
27.239,-16.94,0.018,0.148,idle
27.259,-16.89,0.018,0.107,idle
27.279,-16.78,0.018,0.146,idle
27.299,-16.69,0.018,0.110,idle
27.319,-16.65,0.018,0.145,idle
27.339,-16.52,0.018,0.109,idle
27.359,-16.43,0.018,0.142,idle
27.379,-16.39,0.018,0.109,idle
27.399,-16.28,0.017,0.143,idle
27.419,-16.19,0.017,0.107,idle
27.439,-16.15,0.018,0.142,idle
27.459,-16.03,0.017,0.105,idle
27.479,-15.99,0.018,0.142,idle
27.499,-15.90,0.018,0.106,idle
27.519,-15.79,0.017,0.130,idle
27.539,-15.73,0.017,0.118,idle
27.559,-15.78,0.017,0.107,idle
27.579,-15.65,0.017,0.133,idle
27.599,-15.61,0.017,0.120,idle
27.619,-15.51,0.017,0.107,idle
27.639,-15.44,0.017,0.133,idle
27.659,-15.38,0.017,0.104,idle
27.679,-15.29,0.018,0.125,idle
27.699,-15.27,0.017,0.111,idle
27.719,-15.13,0.017,0.106,idle
27.739,-15.11,0.018,0.130,idle
27.759,-14.98,0.018,0.109,idle
27.779,-14.94,0.017,0.107,idle
27.799,-14.83,0.017,0.130,idle
27.819,-14.78,0.017,0.108,idle
27.839,-14.66,0.017,0.107,idle
27.859,-14.66,0.018,0.128,idle
27.879,-14.50,0.018,0.107,idle
27.899,-14.43,0.018,0.108,idle
27.919,-14.32,0.018,0.128,idle
27.939,-14.24,0.018,0.104,idle
27.959,-14.12,0.018,0.111,idle
27.979,-14.09,0.018,0.119,idle
27.999,-13.94,0.018,0.102,idle
28.019,-13.89,0.017,0.109,idle
28.039,-13.83,0.017,0.121,idle
28.059,-13.70,0.018,0.107,idle
28.079,-13.69,0.018,0.106,idle
28.099,-13.62,0.018,0.121,idle
28.119,-13.48,0.018,0.104,idle
28.139,-13.45,0.018,0.103,idle
28.159,-13.35,0.018,0.119,idle
28.179,-13.28,0.018,0.103,idle
28.199,-13.20,0.018,0.103,idle
28.219,-13.17,0.018,0.119,idle
28.239,-13.09,0.018,0.102,idle
28.259,-13.01,0.017,0.103,idle
28.279,-12.97,0.018,0.119,idle
