time,imc.i_0_s,imc.idq_sr[1],imc.idq_sr[2],imc.idq_rr[1],imc.idq_rr[2]
0.74,-1.0142698854512859e-11,-220.34425372661164,-320.3290798531136,217.49994328352946,316.18880634526596
0.75,1.0330545789910522e-11,275.2627755579947,153.9223776278565,-270.2228274674502,-152.51613206629116
0.76,-1.0307937628525792e-11,-376.5867689126674,-52.963765020559876,371.74527039278934,52.64865397953677
0.77,1.0512164352950514e-11,299.3591059787654,-128.79512247154994,-294.92512393044115,125.9196899049981
0.78,-1.0427605625579235e-11,-263.83502119097244,258.37802686613446,260.887403124989,-254.5704066887819
0.79,1.0502568633511123e-11,64.27895246555788,-331.01409545015804,-63.960705803089326,325.77670992267724
0.8,-1.0440603106118526e-11,75.2520858692251,350.69234432537473,-73.44055615794869,-346.1739382011346
0.81,1.0250468519539926e-11,-258.7085917276141,-229.75723000270867,254.44666962963854,226.82820042844205
0.8200000000000001,-1.0211813070148721e-11,339.58024984133544,90.40664970034734,-334.6580405455673,-89.97822317714827
0.8300000000000001,1.2514873417091158e-11,-324.8012712071244,131.61971444514646,320.3700028859759,-129.07264148625293
0.84,9.963585883725347e-12,210.08316647377742,-278.2168517715997,-207.7653783665339,273.8049255714971
0.85,-1.0495103034885258e-12,3.82703725986705,351.0370074602045,-3.0016488962468375,-346.01370233035715
0.86,4.449236116080165e-12,-201.42620189666175,-284.8507098973288,197.94492593586634,281.27484368337406
0.87,-2.792110025605605e-12,337.2230445474318,94.08571042401131,-332.16086322176596,-93.50834273967521
0.88,2.785288418906224e-12,-324.05003771188876,131.14886692696888,319.7827357692898,-128.56553598222038
0.89,-3.5038870956007686e-12,156.81732958057154,-312.5555561958808,-155.27673856153837,307.6993318896128
0.9,3.2437531462795993e-12,81.96815358801422,339.54084769559347,-80.0057719697273,-334.9444878478296
0.91,-3.2722480127373192e-12,-294.48878741615505,-189.44626936786528,289.83494040438205,187.4043069513905
0.92,3.3700580800428157e-12,343.1279505630127,-61.54011021524473,-338.4117988579819,59.83278856764587
0.93,-3.2907301563456532e-12,-195.65301950935174,290.7823082570045,193.5431383452737,-286.17295301476037
0.9400000000000001,3.2681316835349504e-12,-71.66225123255543,-340.99618064659126,69.80972162229199,336.3225680787675
0.9500000000000001,-3.293343512658091e-12,303.2675225649646,175.04554359534475,-298.51737339021724,-173.28495930387837
0.96,3.39192007588066e-12,-330.47109333951744,111.39791531193148,326.04874328006986,-108.99690547508717
0.97,-3.2788994784063946e-12,124.05988870703885,-326.9928826408827,-123.10003167924383,322.01907965837404
0.98,3.2637676454355836e-12,177.2631749969175,300.3959362668153,-173.98247361003726,-296.57385378218765
0.99,-3.3667421487847153e-12,-347.52607403080634,-38.15008051567093,342.47354819833527,38.483056355217435
1.0,3.28894188829989e-12,234.26679181030906,-258.2413910715365,-231.60024346786435,253.95994630918008
1.01,-3.4300860902336956e-12,82.13524466248502,339.70475205911316,-80.08621985501927,-335.0760416385035
1.02,3.255028695184359e-12,-328.5436071610048,-116.66902467418915,323.5579017626625,115.8731137102652
1.03,-3.402420375333019e-12,271.6811911652668,-219.4552798601145,-268.3908264099921,215.60696754487066
1.04,3.2116224406282947e-12,52.165204025837106,344.71711429591056,-50.49372361044582,-339.94898986792833
1.05,-3.4284237504226822e-12,-327.7096793582716,-120.16655205468838,322.712478235408,119.34293886627746
1.06,3.190665024335041e-12,257.4357164097785,-234.95926560199976,-254.41703625664917,230.90167658857794
1.07,-3.3127008767652684e-12,98.97863085532673,334.5484151358137,-96.6369126983736,-330.05594007138654
1.08,3.2723298910840173e-12,-344.981375100077,-48.94927996655004,339.9273027067946,49.22714691501927
1.09,-3.288285839167737e-12,179.99746047179747,-298.616937651193,-178.28529411895667,293.84588023311863
1.1,3.297154253180975e-12,211.2569566276602,276.95228348788015,-207.44248602455176,-273.6185920152762
1.11,-3.290720593915579e-12,-332.6742468724037,103.72399780895907,328.23619274561173,-101.26826881624827
1.12,3.3447610206617008e-12,7.466793986590199,-348.0874124379654,-8.399070020881089,343.10309065357956
1.1300000000000001,-3.335116068924084e-12,330.86640270377643,108.74718400803751,-325.8200552170413,-108.1967462905835
1.1400000000000001,3.1043915715117926e-12,-192.6516565523942,289.77789100435035,190.79510652009785,-285.0539439143236
1.1500000000000001,-4.3451175088951454e-12,-235.4148949901793,-256.35025467012235,231.25874750068306,253.42795351812745
1.16,6.446297032303466e-12,300.1285168150178,-175.6858691448533,-296.4045206585242,172.22868255172912
1.17,5.7432063469105325e-12,117.55327890114802,327.3285170017108,-114.82288121072982,-323.0374775307971
1.18,-4.686274706736237e-11,-341.33634704664973,65.26955892536354,336.6800860439736,-63.220101907489244
1.19,-9.268233429805405e-12,-21.669114828144824,-346.82854434020527,20.204715112910772,341.9514559054665
1.2,4.037986073531852e-11,347.0402069182595,11.894799435791166,-342.0464060271179,-12.902704450004713
1.21,-8.849466652558358e-12,-34.88544903195897,345.4183783706662,35.5809915575882,-340.36661342221015
1.22,-2.801155719377184e-11,-343.7120542852502,-47.07693904321004,338.6379642501649,47.61604975079465
1.23,3.5938039036116363e-12,48.47674343964064,-343.3945578850714,-49.01858060148615,338.3154165410489
1.24,2.8127205078629494e-11,344.35135734827196,38.83696837996602,-339.28858875132784,-39.54626088040155
1.25,-8.653712158068473e-12,-17.938804171874384,345.896612527885,18.979797835380808,-340.8854694406251
1.26,-1.7047070289939452e-11,-345.7682579475138,14.536607266722418,340.8800182501863,-13.00185170528874
1.27,-1.7138960674060855e-12,-58.43390327626998,-340.86958063591135,56.25887369628757,336.2230852877339
1.28,1.9384321231867836e-11,326.61061743829816,-112.71718656508942,-322.3901100256721,109.78843384870274
1.29,-6.903286122541403e-13,174.6162319280535,297.7936281105757,-170.8848324167236,-294.25089172823965
1.3,4.034906040262377e-11,-248.8071446799802,238.72272759522383,246.25585983184325,-234.24496781850857
1.31,5.746721982286605e-11,-296.43317002997253,-175.402293235591,291.4150190619643,174.18247740360687
1.32,1.2857632014586304e-11,76.50317536193903,-335.31672191812714,-76.91664917898025,330.1585693765479
1.33,-2.0056950914864333e-11,340.7778471924834,-42.84835207888638,-336.0806487425629,40.646491777911635
1.34,-4.866370500937175e-12,168.8524179685466,298.3640071851129,-164.98591830321325,-294.8847694599597
1.35,-6.427696827374046e-12,-199.96240598688553,277.6593570315995,198.4680294302353,-272.6596515247197
1.36,1.9583734904544996e-12,-337.53847835122286,-50.79743199514434,332.4018740008596,51.81758922053533
1.37,-3.7087701572287575e-12,-123.10131008127581,-317.3876110271044,119.6008655407354,313.4623515784803
1.3800000000000001,3.0592300349975748e-12,201.32381202471151,-273.11271074416874,-199.95100212279362,268.0090356640709
1.3900000000000001,-3.2737480600194085e-12,337.9021248981348,7.305271430826347,-332.93898419800314,-9.210309199588325
1.4000000000000001,3.100710970147047e-12,201.3842995050241,269.38761708654187,-196.747676051346,-266.7125059330215
1.41,-3.534679175126969e-12,-70.74569664816887,326.80782198842144,71.88023620874209,-321.5300516850068
1.42,2.9031233980139706e-12,-281.7025557086596,175.4456803986658,278.77301730142915,-170.84610328471175
1.43,-6.5037046916947194e-12,-323.0549362157725,-60.97225522496415,317.75494765690786,62.52092393132148
1.44,-2.030111871903205e-11,-209.413812061722,-248.17421308866184,204.1904116035589,246.13539384675227
1.45,-1.784851213674867e-11,-25.715173437512906,-318.4870673615426,22.450256889466058,313.7965148701104
1.46,2.1258049367832667e-12,142.39535946974283,-278.33724979576965,-142.90360187072906,272.5076719236884
1.47,3.0839104236332365e-12,247.96428037627538,-175.10199315331934,-245.83105759711296,169.46720152991267
1.48,1.0552785995005896e-11,285.2186737378502,-59.737978466585524,-281.0278286163968,55.109697615666555
1.49,-8.145724677893298e-13,273.2068354045953,33.80796042528941,-267.60902815798664,-37.141441723077165
1.5,3.050668291278251e-12,237.0218586778381,91.67923106761425,-230.51580038410103,-93.79939068052796
1.51,-2.109134700708253e-11,196.49231680374987,114.11020867379949,-189.36962507225311,-115.30113811782981
1.52,-3.972375482712328e-11,162.01632098196444,107.74006959011646,-154.40998298216036,-108.37384247551299
1.53,-1.4099580893371326e-11,135.79287327071785,81.14841889429452,-127.76032525635274,-81.61256097908161
1.54,-5.5784654983850474e-11,114.72827764864945,43.04729895553147,-106.33074462108124,-43.693859482343115
1.55,1.835330828283696e-11,95.18060106904292,2.8112830632838106,-86.51273521452015,-3.895862235358378
1.56,8.910528400924346e-12,75.41098223748062,-31.30224308427404,-66.5888167508481,29.654212866547795
1.57,1.5633609598096729e-12,57.357783532090686,-52.890146045943666,-48.46664329350689,50.69984875004006
1.58,-4.595701230377674e-12,43.55294763714837,-59.84348167949713,-34.624350737741196,57.24015006515424
1.59,8.589411436368174e-14,35.83900075384301,-53.19999382793608,-26.848134334027794,50.3795289927974
1.6,-4.990359887495354e-11,32.96621988045239,-36.73576572649512,-23.873688416998526,33.90601575406825
1.61,4.4320742302958496e-11,32.816757003870414,-15.248972946962557,-23.59188050796384,12.591765573954335
1.62,-3.004227011511571e-11,32.58047611072071,5.845295706512939,-23.225386130863725,-8.213640033664456
1.6300000000000001,4.146252530075495e-12,31.377814967306126,22.035181710689454,-21.910860340568775,-24.07804682661321
1.6400000000000001,3.5193779736858545e-11,29.023121000028244,30.464853228171773,-19.471570404657253,-32.223788297984655
1.6500000000000001,-4.406728383641049e-11,26.337574643353836,30.704630070657565,-16.721208894848917,-32.272948137323695
1.6600000000000001,4.108243569228018e-11,23.53070966312995,24.257619407901196,-13.867259994175223,-25.750152032355267
1.67,-4.239187731175972e-11,20.836174878344323,14.055817571389072,-11.139942323312082,-15.57486803890062
1.68,4.1804374088776e-11,18.13050269902372,3.326685411875384,-8.41716757629858,-4.940563071674003
1.69,-4.31592156612988e-11,15.730579696115504,-5.099559598435797,-6.0105440128864895,3.3687379468616565
1.7,3.43021458348147e-11,13.869351179188573,-9.536643379794132,-4.147238202016245,7.709059574902958
1.71,-4.4738332454432975e-11,12.859723617665027,-9.55731520679266,-3.1316625737042063,7.683710584181309
1.72,4.037501469646663e-11,12.569282072188708,-5.926375647239755,-2.828689632248776,4.0695616184027
1.73,-4.2194030549796566e-11,12.761617456729315,-0.14238461127954027,-3.0018282961864697,-1.639615592709061
1.74,4.148040215298862e-11,13.028051430198495,6.007430053931187,-3.2466687037056463,-7.675226946371141
1.75,-4.152183458163411e-11,13.177887694777814,10.970999050712091,-3.3754423025312774,-12.509885194464191
1.76,4.8692649672359524e-11,13.101146043123935,13.744034785259561,-3.280759400454628,-15.163607989649464
1.77,-8.267919599569025e-11,12.870177877596305,14.052797613031144,-3.0350420603325383,-15.379952075350264
1.78,8.400609250109438e-11,12.511675064942102,12.290263816316658,-2.665391353214008,-13.559383322808756
1.79,-5.7566720462114616e-11,12.116120052201898,9.274046839963672,-2.2614232069655973,-10.517212233218848
1.8,7.413943784001992e-11,11.691309809486652,6.022062131647723,-1.8310329691811573,-7.261047315670693
1.81,-8.649533637416139e-11,11.333024987858634,3.380617802665575,-1.4684777771077417,-4.623806520787552
1.82,7.381205021093503e-11,11.04996335985789,1.9424796257079282,-1.181972614889506,-3.1845624917396242
1.83,-1.4891440865575184e-11,10.906731850543594,1.833898266092706,-1.034512704029559,-3.0603525071715154
1.84,2.2909338888239183e-11,10.854872855296648,2.8878117909916465,-0.9777266750659107,-4.079416963902326
1.85,-1.8511953760507046e-11,10.881642696406407,4.615708604994548,-0.9984959096211625,-5.754938316106512
1.86,2.488088413600626e-11,10.914922629798683,6.505987094657167,-1.0255564142640534,-7.580337162741608
1.87,-2.249248325050667e-11,10.938363060849571,8.044715315302469,-1.0427532493194644,-9.049607549730188
1.8800000000000001,2.7420287132923005e-11,10.925533973871227,8.945956603278018,-1.024223146544291,-9.883820956136336
1.8900000000000001,-2.5905477999448023e-11,10.888872211461022,9.091319496077718,-0.9823531275881348,-9.97029135217048
1.9000000000000001,2.968008081784403e-11,10.830355710021069,8.611032385468299,-0.919261322778402,-9.441366519606476
1.9100000000000001,-2.979016100963822e-11,10.763389519463304,7.734188426445483,-0.8482089399314631,-8.525769984819604
1.92,3.1166882171323074e-11,10.693080492232479,6.777508290483579,-0.774291434147818,-7.537030862864307
1.93,-3.329590222758403e-11,10.62681272805411,5.994364334374927,-0.7047560420093556,-6.724590825649942
1.94,3.317446182018987e-11,10.569367516440096,5.571628584080197,-0.6442996955055749,-6.271085674083587
1.95,-3.559752854052796e-11,10.521301584703787,5.552776206180453,-0.5933968460964137,-6.217160295607306
1.96,3.5645391059169176e-11,10.482535201271407,5.88905987658548,-0.5519302273592259,-6.5125799874998
1.97,-3.70794718046693e-11,10.447408472397088,6.43746756274853,-0.5142684082448546,-7.014764682546594
1.98,3.796379501964949e-11,10.414943870678902,7.039597485005773,-0.4794412450130494,-7.566828642772557
1.99,-3.8196691411811827e-11,10.381399674436352,7.5421258972870175,-0.44374596869823574,-8.017797876665295
2.0,3.9575802193545594e-11,10.349736036590718,7.852573794947798,-0.41010587870337456,-8.277365070990857
2.0100000000000002,-3.921674245744444e-11,10.318789580524014,7.936308899112016,-0.37735923257833354,-8.312609868938194
2.02,5.80298173306785e-11,10.29153694000645,7.827315121222131,-0.3484322269737249,-8.158230708222868
2.0300000000000002,-2.4273312675408977e-11,10.26489968895532,7.595985977271963,-0.32027052759538294,-7.8845161808038835
2.04,1.524890235379183e-12,10.239111595624502,7.337677003605885,-0.2931059372702301,-7.585876975011203
2.05,-6.307578990873788e-11,10.212042898765635,7.127835577902604,-0.26483213527194643,-7.336603676355424
2.06,8.793288199268332e-12,10.179916992296134,7.026508987873228,-0.2317501644048857,-7.195432639814976
2.07,-5.816565216218552e-11,10.146473444337506,7.0468422019362835,-0.19755853705242535,-7.174649232941236
2.08,2.260286700383397e-12,10.106078811842371,7.174498878090286,-0.1567295566473457,-7.259463288003815
2.09,-9.206809973643557e-11,10.065804119508352,7.369036068286963,-0.11625101295761996,-7.409511599970765
2.1,1.7037194628919132e-11,10.023054126111651,7.5804442890604085,-0.0735680997060341,-7.575280142454952
2.11,-7.20074523862571e-11,9.982444806923064,7.765670629674168,-0.03323432698272742,-7.7143563836215785
2.12,-2.0805826356563262e-12,9.94500423780581,7.891793540161185,0.0037570482561784207,-7.794542506043318
2.13,-4.076192196172382e-11,9.91069886116995,7.951598398689419,0.037455228037981604,-7.8090809170701965
2.14,5.910702922318234e-11,9.88091885668086,7.951385776773061,0.0665141338853814,-7.764539882850308
2.15,-1.2555830379810604e-11,9.852693130382672,7.912461521089703,0.09388137087609515,-7.682211082734738
2.16,3.9524749156889794e-11,9.825443995588847,7.863319660168383,0.12013357189596484,-7.590319461013634
2.17,-3.322409443637321e-11,9.796737808424679,7.82748545197544,0.14767116960302232,-7.51204130103634
2.18,3.045221571155573e-11,9.764729936968985,7.824067999940098,0.17829746123294027,-7.4660778001929
2.19,-2.462128529158924e-11,9.730455699233113,7.8572103558446145,0.2109783225749765,-7.456311762594718
2.2,3.684396044537244e-11,9.691708130040995,7.923239467638413,0.24787057295231202,-7.478924283499198
2.21,9.234025275585485e-12,9.651858986356888,8.010721656520815,0.28563505906265324,-7.522485989655574
2.22,6.865755873486345e-11,9.610989004235048,8.103421181971827,0.32418902012613293,-7.570925808472738
2.23,-2.149903994817485e-11,9.57043250750258,8.189710354986476,0.3622150126763008,-7.612785662271539
2.24,2.4087517930841862e-11,9.532129913168749,8.258520692894217,0.3978096187299774,-7.637223465553794
2.25,-2.599990331174576e-11,9.49540879194407,8.306210617539,0.43164767038593466,-7.640760786111506
2.2600000000000002,3.8282207589141216e-11,9.460884535227343,8.335734513742096,0.46313408668979983,-7.626422594618768
2.27,-1.5238381738968656e-11,9.427894840453927,8.352458286160722,0.4929340600313759,-7.599586483550689
2.2800000000000002,2.854716844487933e-11,9.394618947012571,8.365387305728751,0.5228466691520188,-7.569176334143848
2.29,-2.370433045278194e-11,9.36101226354935,8.38249959536205,0.5529150304373391,-7.543053886044469
2.3000000000000003,3.592347258095999e-11,9.325931986169383,8.408369868730963,0.5842618893116905,-7.525690845754032
2.31,-2.1031891965145553e-11,9.28866005001223,8.446014054491027,0.6175852565202479,-7.5200010618176325
2.32,2.488630816538534e-11,9.250399020538328,8.493804456295303,0.6516913215709365,-7.524315338809092
2.33,-1.593719794738372e-11,9.210419919488471,8.54756988454879,0.6872929514047633,-7.53447709072914
2.34,2.672902976979824e-11,9.169995130688944,8.604110234869319,0.7231300021792668,-7.547307026917823
2.35,-1.2462838676813774e-11,9.130286808131364,8.6576858281929,0.758059580456457,-7.557148143655321
2.36,2.394613154397119e-11,9.090675320071819,8.705869660326378,0.7926960081343105,-7.561636511643468
2.37,-2.3133268643170635e-11,9.052005948183684,8.748332568257144,0.8262107177473812,-7.560479938021821
2.38,-2.2541128944673375e-12,9.01418754083062,8.7853391492152,0.8586987075879926,-7.553965679579032
2.39,-1.2253021151254166e-11,8.976783500448793,8.81839978576887,0.8905948914983599,-7.543609305514981
2.4,-4.019842287816493e-12,8.939430401372258,8.849687129893281,0.9222596173906091,-7.531566397198544
2.41,-5.698749469990909e-12,8.90183562660651,8.88127591064301,0.9539819073939296,-7.5198859019067
2.42,-3.239369056091863e-11,8.86367667876517,8.91485050969692,0.9860781916274429,-7.510220369679585
2.43,-3.1834520942721e-11,8.824807477227045,8.951032916918562,1.018690300763376,-7.503171946407736
2.44,-4.263555117613807e-12,8.78519364264007,8.989931568299825,1.0518492573426423,-7.498833268849534
2.45,-1.9488370837073865e-11,8.744935247065683,9.031031580218897,1.0854536498816654,-7.496683083494096
2.46,2.8400286307265813e-11,8.704218387308618,9.07339199593413,1.1193182345345796,-7.495785069347253
2.47,-1.718032737096192e-11,8.663256462306041,9.115948279386433,1.1532319128665802,-7.495086386089089
2.48,6.013851904455719e-12,8.622257106973448,9.15771614087025,1.186990309191716,-7.493618324037455
2.49,1.2272463209929381e-11,8.581378210437835,9.197997831077718,1.2204391403268449,-7.490699475999666
2.5,-9.41901632206442e-12,8.540674476800442,9.236591131308789,1.253525834459936,-7.486136684640097
2.5100000000000002,-9.151367209556117e-12,8.500173549421083,9.273405594392143,1.2862251928462212,-7.479850046348292
2.52,1.7901376663410112e-11,8.459808530141487,9.30874758337794,1.3186052444513776,-7.47215086154344
2.5300000000000002,-2.5288181030816518e-11,8.419433745939589,9.343253478192281,1.3508110821399204,-7.463673126101716
2.54,2.0168374167488004e-11,8.378878138407169,9.377652426619656,1.383011925764884,-7.455138336016773
2.5500000000000003,-8.720502511195149e-12,8.337982969410874,9.412576352188042,1.4153638097958083,-7.4471678632896925
2.56,-3.918664727697708e-11,8.296646482588784,9.448381146351416,1.447965229145724,-7.440105607132589
2.57,-7.661387904785248e-11,8.254901899951205,9.484955807999228,1.4807832811256723,-7.433841700549886
2.58,-1.0391503528087935e-10,8.212853181351505,9.521946057259129,1.51371382752781,-7.4280211142845705
2.59,-1.1447756786575853e-10,8.170535750543255,9.559191581905347,1.5467220915185504,-7.422486211120128
2.6,-9.419477833804521e-11,8.128030205084471,9.596374654480803,1.5797281069743947,-7.416921869764764
2.61,-5.196796373638589e-11,8.085423963832119,9.633170495765446,1.6126462222155333,-7.411010049038857
2.62,9.358972442965579e-12,8.042731366386525,9.669526555760552,1.6454624433666996,-7.404699486589065
2.63,6.167057699781625e-11,8.000016576227626,9.705217792045538,1.6781148050583907,-7.397773135183283
2.64,1.0617216516145556e-10,7.957258215669398,9.74032856081754,1.7106243654587387,-7.39031403483495
2.65,1.1952828604521486e-10,7.914461550941896,9.774867372679857,1.7429871496856848,-7.382334938575028
2.66,1.0150517825893947e-10,7.871586663646485,9.808952500401144,1.7752429597600867,-7.373954228844962
2.67,4.993398106227844e-11,7.828584890064573,9.842730101104294,1.8074404206997041,-7.365318540319554
2.68,-1.19402113043813e-11,7.785409532690248,9.876392439656273,1.839625609735529,-7.356617715056858
2.69,-7.594802347510433e-11,7.7420234476837635,9.910065824826859,1.87183543846221,-7.3479775095257205
2.7,-1.1734331830568984e-10,7.698400743495383,9.943823785356914,1.9040950230684726,-7.339469231166909
2.71,-1.273293002424957e-10,7.654530499999738,9.977702170387827,1.9364150295221907,-7.331128116081586
2.72,-1.0003759086886015e-10,7.610427869588547,10.011641836314816,1.968780136832792,-7.322894793540243
2.73,-9.273246340264322e-11,7.56616802538455,10.045409901102435,2.0011162722655795,-7.314540089945193
2.74,-1.0491784975604958e-10,7.521749333929826,10.079011894929456,2.0334250696267704,-7.306069508054718
2.75,-1.1173788650998605e-10,7.477195826832327,10.112389415765083,2.0656832921104074,-7.297426892837352
2.7600000000000002,-8.573621769187502e-11,7.432553177443908,10.14542403063777,2.097846585693597,-7.288497613268397
2.77,-4.2992775379720773e-11,7.38779463697109,10.178185100322853,2.129940926499179,-7.279348803496794
2.7800000000000002,2.314198646403094e-13,7.342946424667596,10.21060772909605,2.1619421134080845,-7.269921714726203
2.79,5.068084827356699e-11,7.29799766574007,10.242718833344803,2.193860184164777,-7.260240713821796
2.8000000000000003,8.514456082837408e-11,7.252916367683328,10.274602858137188,2.2257277276037555,-7.250392496603398
2.81,8.696360845241218e-11,7.207679628249087,10.306320259831114,2.2575680759249446,-7.240439140418603
2.82,6.832706507781207e-11,7.162304204628709,10.337826803522399,2.289364157348572,-7.230335224312234
2.83,2.923493070457159e-11,7.116790096822191,10.369122489211044,2.321115971874638,-7.220080748284288
2.84,-3.03127946673058e-11,7.071137304829536,10.400207316897047,2.3528235195031404,-7.209675712334768
2.85,-6.785679827588262e-11,7.025349639125756,10.431116376792056,2.384484353202485,-7.1991584241676465
2.86,-8.738460631444286e-11,6.979426741853698,10.461846373432042,2.416098702783328,-7.188525286151144
2.87,-1.0502082276674249e-10,6.933367165924447,10.49238398074718,2.447667497545108,-7.177761750321199
2.88,-1.207654476327799e-10,6.887170911338008,10.522729198737467,2.4791907374878215,-7.1668678166778115
2.89,-1.329596153384416e-10,6.8408288863089926,10.552897638256407,2.510678804800377,-7.155863171705928
2.9,-1.4115027607072164e-10,6.7943386077961465,10.582893562756313,2.5421345349438322,-7.144753191946279
2.91,-1.4624706249218643e-10,6.747705061245585,10.61270841208471,2.5735522348841773,-7.133527082389311
2.92,-1.4824997460283558e-10,6.700928246657314,10.642342186241605,2.60493190462141,-7.122184843035026
2.93,-1.4961484991562146e-10,6.654023126634154,10.671768489348004,2.636261020238615,-7.110706671469153
2.94,-1.5200870445412968e-10,6.606999857751424,10.7009694039509,2.667531080534031,-7.099079125865139
2.95,-1.5347126798733568e-10,6.559846496733256,10.729965999463694,2.6987520822038524,-7.087318012677193
2.96,-1.5400254051523928e-10,6.512563043579653,10.758758275886386,2.7299240252480765,-7.075423331905316
2.97,-1.5360252203784058e-10,6.465149498290612,10.787346233218976,2.761046909666706,-7.0633950835495085
2.98,-1.522712125551396e-10,6.417605860866137,10.815729871461464,2.7921207354597373,-7.05123326760977
2.99,-1.500086120671362e-10,6.369932131306223,10.843909190613852,2.8231455026271743,-7.038937884086098
3.0,-1.468147205738306e-10,6.322128309610876,10.871884190676134,2.8541212111690135,-7.026508932978496
3.0100000000000002,-1.422430932005187e-10,6.274215275185471,10.899633581366686,2.885029550178244,-7.0139306453943275
3.02,-1.3550496746968034e-10,6.226229916999852,10.927119747794523,2.915838168614005,-7.001175161430775
3.0300000000000002,-1.2749239865045993e-10,6.178130515270359,10.954385230727814,2.946583654064175,-6.988273989398407
3.04,-1.1820538674285812e-10,6.1299170699969965,10.981430030166559,2.977266006528752,-6.975227129297222
3.0500000000000003,-1.0764393174687416e-10,6.08158958117976,11.008254146110756,3.0078852260077373,-6.962034581127222
3.06,-9.580803366250895e-11,6.033148048818652,11.034857578560407,3.0384413125011296,-6.948696344888407
3.0700000000000003,-8.269769248976145e-11,5.984592472913671,11.061240327515513,3.0689342660089305,-6.935212420580775
3.08,-6.831290822863282e-11,5.935922853464819,11.087402392976072,3.0993640865311383,-6.9215828082043265
3.09,-5.084636536553031e-11,5.8871269245284585,11.113378287196014,3.129752579244457,-6.907864105143255
3.1,-3.153306391068973e-11,5.838213067840038,11.13914442678128,3.160084843931828,-6.8940176364846675
3.11,-1.0480677894451532e-11,5.789182014164934,11.164698755603068,3.1903595815111325,-6.880040030338922
3.12,1.2310792683186043e-11,5.74003376350314,11.190041273661372,3.220576791982374,-6.865931286706014
3.13,3.684134782222102e-11,5.690768315854663,11.2151719809562,3.2507364753455494,-6.85169140558595
3.14,6.311098752265555e-11,5.641385671219495,11.240090877487546,3.280838631600662,-6.837320386978725
3.15,9.111971178448735e-11,5.5918858295976435,11.264797963255411,3.3108832607477092,-6.822818230884342
3.16,1.0312255855993887e-10,5.542285197270651,11.289284565339102,3.3408599123656533,-6.808188726241231
3.17,9.71233210999398e-11,5.4925856198513685,11.313549708084636,3.370767410841892,-6.793432299283302
3.18,8.497416840649256e-11,5.4427761392987986,11.3375991842867,3.4006127361945264,-6.778546419312625
3.19,6.667510047959823e-11,5.392856755612942,11.361432993945293,3.430395888423555,-6.763531086329204
3.2,4.222611731925515e-11,5.342827468793798,11.385051137060419,3.4601168675289804,-6.748386300333033
3.21,1.1627218925465534e-11,5.292688278841369,11.408453613632071,3.4897756735108003,-6.7331120613241175
3.22,-2.512159470177338e-11,5.242439185755651,11.431640423660255,3.519372306369017,-6.717708369302455
3.23,-5.848919422416539e-11,5.192087401852501,11.45460661490109,3.5489017254865844,-6.702174427260213
3.24,-5.152757698760692e-11,5.141660886113047,11.477332989679953,3.578344390604923,-6.686507145548034
3.25,-3.793385721124519e-11,5.091134139541055,11.499837056554494,3.6077181227232185,-6.670709341970936
3.2600000000000002,-1.7708034895078963e-11,5.0405071621365245,11.522118815524717,3.637022921841475,-6.654781016528917
3.27,9.149889960889921e-12,4.989779953899457,11.544178266590619,3.666258787959689,-6.638722169221979
3.2800000000000002,4.26399173566639e-11,4.938952514829848,11.566015409752202,3.695425721077863,-6.62253280005012
3.29,8.276204729223994e-11,4.8880248449277035,11.587630245009462,3.7245237211959954,-6.606212909013341
3.3000000000000003,1.2951627976762163e-10,4.836996944193017,11.609022772362405,3.7535527883140873,-6.589762496111642
3.31,1.4364970907054e-10,4.785891389288888,11.63017331686151,3.7824966042545243,-6.5731730860294775
3.3200000000000003,1.3939866185496098e-10,4.7346999920635096,11.651089014258977,3.8113610873283905,-6.556447752612167
3.33,1.2126221461265117e-10,4.683420164832427,11.671772119651624,3.840148107887138,-6.539587467280611
3.34,8.700949800762234e-11,4.632053190700276,11.692221514848566,3.8688567385160613,-6.522591748355269
3.35,3.4409642703883385e-11,4.580600352771693,11.71243608165891,3.897486051800454,-6.5054601141566
3.36,-3.8768220634549556e-11,4.52906293415132,11.732414701891765,3.9260351203256074,-6.488192083005065
3.37,-1.3475496134367159e-10,4.477442217943795,11.752156257356242,3.9545030166768154,-6.470787173221126
3.38,-2.1484054330375973e-10,4.425726628966547,11.771680363568747,3.9829023542135973,-6.453266566910435
3.39,-2.473332375132049e-10,4.373906796272785,11.79100308176363,4.01124342506415,-6.435647732457713
3.4,-2.6949220530566373e-10,4.321995004283166,11.810105554368194,4.039513716574304,-6.417911653043924
3.41,-2.790356126196621e-10,4.2699911188001005,11.828988948560436,4.0677137938585775,-6.400060234876068
3.42,-2.7368162539372353e-10,4.217895005626009,11.847654431518347,4.095844222031487,-6.382095384161144
3.43,-2.5114840956637156e-10,4.165706530563299,11.866103170419919,4.123905566207549,-6.364019007106154
3.44,-2.0915413107613245e-10,4.113425559414391,11.884336332443146,4.151898391501281,-6.3458330099180955
3.45,-1.4541695586152653e-10,4.061051957981694,11.90235508476602,4.1798232630272,-6.327539298803968
3.46,-5.765504986108373e-11,4.008585592067626,11.920160594566532,4.207680745899823,-6.3091397799707725
3.47,5.50954840682645e-11,3.9560269650590434,11.93775324097875,4.235470791574713,-6.290635577394229
