time,rev1.phi,rev1.w,rev2.phi,rev2.w,rev3.phi
1.83,-0.6758509718385021,21.66091067522917,-0.11597535040138807,-73.62138712424964,0.1402616602339871
1.84,-0.47290577559920366,18.82518974346248,1.048800787161209,-75.15412102046187,0.24928781058682462
1.85,-0.30414739104507504,14.900051487160681,-0.059275950551185445,-126.00385291390732,0.257275623918946
1.86,-0.17238613992790516,11.475406334945975,-1.4044585130510596,-31.800032835395502,0.2736401315393502
1.87,-0.07605155555086807,7.726823490249598,-1.6083906727464832,-9.30449369205513,-0.2949359162890179
1.8800000000000001,-0.01847631019718504,3.7810087835079162,-1.450859218461535,24.077065856655004,-0.3858729271240255
1.8900000000000001,-0.00035515323651803734,-0.1478839926552844,-1.4196084255259624,16.10824530752015,0.3278806195859756
1.9000000000000001,-0.02124849513251505,-4.021438303200249,-0.9453287064669758,62.08297137543138,-0.22642429059294186
1.9100000000000001,-0.08056273487568932,-7.828284458338427,-0.5236581688853138,70.02379657958178,-0.25452122568902186
1.92,-0.17763956556628316,-11.593859707522311,0.00509978340880539,-30.752138570832386,0.15332882520867835
1.93,-0.3127468396393812,-15.414250482303787,0.5313667926020869,-89.06459780623449,0.15600853721070826
1.94,-0.484560645082477,-18.873856396648716,0.19667325598675922,-179.71589302698584,-0.1747976525923586
1.95,-0.6900401624105647,-22.166839913684576,-0.44666183471938353,-101.18490538720175,-0.16492131878421934
1.96,-0.9249642331528438,-24.764308826816528,0.33615368034384435,11.511319106976536,-0.18306524257229445
1.97,-1.1831122151569482,-26.63375155301186,0.027952187332471845,-269.1897564918834,0.15070975356556884
1.98,-1.4556084081162664,-27.643424825652556,-0.2631011804047484,78.50350600098632,-0.2035864083283807
1.99,-1.732357439170829,-27.594925521304592,0.49542358547529314,162.71112410048315,-0.14824239455721352
2.0,-2.0029353521142967,-26.44590862321532,-0.45233952211045225,-184.58616613063876,0.17591525129325672
2.0100000000000002,-2.2576917668043044,-24.33751624057175,0.17085813034329297,55.69213416142093,-0.2119047936046221
2.02,-2.4883537353113514,-21.62127043321652,0.44560743503060446,13.234320154771144,-0.20951687273574113
2.0300000000000002,-2.6882266553117766,-18.358838852681657,-0.4918366697573405,-397.1066277501015,0.0846007694942636
2.04,-2.8542143822303756,-14.745613500870629,-0.289458488430382,-3.0020451991540686,-0.23068090286019854
2.05,-2.9827484471955232,-10.981113016646075,0.4105431032700429,261.955827916766,-0.11697723350581865
2.06,-3.0738958015640288,-7.226826021546467,0.8932208696871246,-61.61841687280681,-0.160028909395863
2.07,-3.126967546115624,-3.375340878805877,1.0308480822865778,82.48710521989534,-0.11751776121170235
2.08,-3.1413289388460424,0.5058264760184162,1.2633430056665875,14.518541286503655,-0.6554185924776548
2.09,-3.116809924976189,4.398551381921539,1.3638283782118608,1.6681318738868807,-0.8512484012825319
2.1,-3.053487135712324,8.245963613413846,1.0904019931241624,-101.15550161151454,-0.3899901307357553
2.11,-2.9523387278557403,11.956843338321645,0.5534780877157219,-124.56140372012494,-0.5172001069930308
2.12,-2.814189928932101,15.71513320408091,-0.6563361641285638,-5.4951036285665165,0.4600772667992165
2.13,-2.638835904342132,19.225651645615223,-0.3119799145083065,-8.005136856128043,-0.4134435204257069
2.14,-2.43070239473443,22.437964050184128,0.3749289815536839,34.73197358024235,0.49634918330244765
2.15,-2.1931971978619305,24.924808245772752,0.06433750978441004,-98.93758477921753,-0.4510223084025464
2.16,-1.933349098686771,26.779283151834807,-0.4340585585640721,265.25530970958266,0.35349216351526563
2.17,-1.660207953097172,27.720934141666035,0.3843471302203193,90.66308613218305,0.38128915890416953
2.18,-1.3837589027802688,27.524059601683597,-0.5884535230328393,271.01868229384166,0.23111193168585692
2.19,-1.1142890956975646,26.239087435599725,0.15408662250562738,181.13127844848782,0.4467833438708416
2.2,-0.861371072796158,24.091411609597824,0.30225593125785244,-172.18589927706344,-0.47269281218456455
